FA1,GGBS,SF,MK,FA2,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
340.0,60.0,0.0,0.0,795.0,963.0,12.0,51.3,128.7,38.6,5.0,0.022,18.0,3.5,56.0,20,48.3
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,40.0,0.0,0.0,0.0,0.0,1.0,70,53.46
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,1.0,70,45.01
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,60.0,0.0,0.0,0.0,0.0,1.0,70,37.31
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,80.0,0.0,0.0,0.0,0.0,1.0,70,22.58
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,51.03
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,3.0,70,51.41
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,5.0,70,51.68
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,44.81
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,48.56
400.0,0.0,0.0,0.0,800.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,47.99
366.1,40.68,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,3.0,20,15.46
366.1,40.68,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,7.0,20,28.18
366.1,40.68,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,28.0,20,39.53
366.1,40.68,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,56.0,20,42.12
325.42,81.36,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,3.0,20,18.25
325.42,81.36,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,7.0,20,30.45
325.42,81.36,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,28.0,20,42.36
325.42,81.36,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,56.0,20,44.36
284.74,122.03,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,3.0,20,21.34
284.74,122.03,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,7.0,20,34.18
284.74,122.03,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,28.0,20,46.51
284.74,122.03,0.0,0.0,610.2,1220.35,8.0,46.48,116.2,0.0,0.0,0.0,0.0,0.0,60.0,20,48.26
383.0,0.0,0.0,0.0,546.0,1188.0,8.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,13.48
383.0,0.0,0.0,0.0,546.0,1188.0,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,15.26
383.0,0.0,0.0,0.0,546.0,1188.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,17.03
383.0,0.0,0.0,0.0,546.0,1188.0,8.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,29.62
383.0,0.0,0.0,0.0,546.0,1188.0,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,31.39
383.0,0.0,0.0,0.0,546.0,1188.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,33.17
463.5,0.0,0.0,0.0,530.7,1154.1,8.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,16.8
463.5,0.0,0.0,0.0,530.7,1154.1,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,18.57
463.5,0.0,0.0,0.0,530.7,1154.1,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,20.35
463.5,0.0,0.0,0.0,530.7,1154.1,8.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,32.423
463.5,0.0,0.0,0.0,530.7,1154.1,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,34.21
463.5,0.0,0.0,0.0,530.7,1154.1,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,35.98
530.0,0.0,0.0,0.0,514.0,1117.0,8.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,20.41
530.0,0.0,0.0,0.0,514.0,1117.0,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,22.19
530.0,0.0,0.0,0.0,514.0,1117.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,23.97
530.0,0.0,0.0,0.0,514.0,1117.0,8.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,42.8
530.0,0.0,0.0,0.0,514.0,1117.0,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,45.02
530.0,0.0,0.0,0.0,514.0,1117.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,47.24
204.5,204.5,0.0,0.0,549.0,1290.0,8.0,41.0,102.0,92.5,0.0,0.0,0.0,0.0,7.0,20,23.27
204.5,204.5,0.0,0.0,549.0,1290.0,8.0,41.0,102.0,92.5,0.0,0.0,0.0,0.0,28.0,20,36.69
204.5,204.5,0.0,0.0,549.0,1290.0,8.0,41.0,102.0,92.5,0.0,0.0,0.0,0.0,91.0,20,42.82
410.0,0.0,0.0,0.0,627.0,1164.0,12.0,61.5,123.0,45.0,0.0,0.0,0.0,0.0,7.0,20,33.9
400.0,0.0,0.0,0.0,636.0,1169.0,12.0,52.0,128.0,48.0,0.0,0.0,0.0,0.0,7.0,20,29.03
480.0,0.0,0.0,0.0,606.0,1140.0,12.0,56.0,112.0,35.0,0.0,0.0,0.0,0.0,7.0,20,61.71
450.0,0.0,0.0,0.0,625.0,1154.0,12.0,53.0,106.0,40.0,0.0,0.0,0.0,0.0,7.0,20,65.28
410.0,0.0,0.0,0.0,627.0,1164.0,12.0,61.5,123.0,45.0,0.0,0.0,0.0,0.0,28.0,20,35.91
400.0,0.0,0.0,0.0,636.0,1169.0,12.0,52.0,128.0,48.0,0.0,0.0,0.0,0.0,28.0,20,36.44
480.0,0.0,0.0,0.0,606.0,1140.0,12.0,56.0,112.0,35.0,0.0,0.0,0.0,0.0,28.0,20,53.68
450.0,0.0,0.0,0.0,625.0,1154.0,12.0,53.0,106.0,40.0,0.0,0.0,0.0,0.0,28.0,20,66.12
0.0,400.0,0.0,0.0,650.0,1208.0,10.0,56.0,84.0,48.0,0.0,0.0,0.0,0.0,7.0,20,40.89
0.0,400.0,0.0,0.0,636.0,1182.0,12.0,60.0,120.0,48.0,0.0,0.0,0.0,0.0,7.0,20,38.47
0.0,400.0,0.0,0.0,622.0,1156.0,14.0,63.0,157.0,48.0,0.0,0.0,0.0,0.0,7.0,20,36.94
0.0,450.0,0.0,0.0,625.0,1161.0,14.0,53.0,105.0,54.0,0.0,0.0,0.0,0.0,7.0,20,56.05
0.0,450.0,0.0,0.0,609.0,1132.0,10.0,58.0,145.0,54.0,0.0,0.0,0.0,0.0,7.0,20,41.4
0.0,450.0,0.0,0.0,594.0,1102.0,12.0,99.0,149.0,54.0,0.0,0.0,0.0,0.0,7.0,20,35.03
0.0,500.0,0.0,0.0,600.0,1115.0,12.0,50.0,125.0,60.0,0.0,0.0,0.0,0.0,7.0,20,52.23
0.0,500.0,0.0,0.0,583.0,1082.0,14.0,90.0,135.0,60.0,0.0,0.0,0.0,0.0,7.0,20,40.13
0.0,500.0,0.0,0.0,565.0,1050.0,10.0,92.0,183.0,60.0,0.0,0.0,0.0,0.0,7.0,20,32.61
0.0,400.0,0.0,0.0,650.0,1208.0,10.0,56.0,84.0,48.0,0.0,0.0,0.0,0.0,28.0,20,46.75
0.0,400.0,0.0,0.0,636.0,1182.0,12.0,60.0,120.0,48.0,0.0,0.0,0.0,0.0,28.0,20,38.98
0.0,400.0,0.0,0.0,622.0,1156.0,14.0,63.0,157.0,48.0,0.0,0.0,0.0,0.0,28.0,20,42.55
0.0,450.0,0.0,0.0,625.0,1161.0,14.0,53.0,105.0,54.0,0.0,0.0,0.0,0.0,28.0,20,61.15
0.0,450.0,0.0,0.0,609.0,1132.0,10.0,58.0,145.0,54.0,0.0,0.0,0.0,0.0,28.0,20,42.24
0.0,450.0,0.0,0.0,594.0,1102.0,12.0,99.0,149.0,54.0,0.0,0.0,0.0,0.0,28.0,20,37.32
0.0,500.0,0.0,0.0,600.0,1115.0,12.0,50.0,125.0,60.0,0.0,0.0,0.0,0.0,28.0,20,59.5
0.0,500.0,0.0,0.0,583.0,1082.0,14.0,90.0,135.0,60.0,0.0,0.0,0.0,0.0,28.0,20,42.93
0.0,500.0,0.0,0.0,565.0,1050.0,10.0,92.0,183.0,60.0,0.0,0.0,0.0,0.0,28.0,20,34.4
296.25,98.75,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.0,0.0,0.0,0.0,7.0,20,33.04
296.25,98.75,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.5,0.25,16.0,200.0,7.0,20,36.3
256.75,138.25,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.5,0.25,16.0,200.0,7.0,20,41.1
217.25,177.75,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.5,0.25,16.0,200.0,7.0,20,44.7
296.25,98.75,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.0,0.0,0.0,0.0,28.0,20,43.1
296.25,98.75,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.5,0.25,16.0,200.0,28.0,20,44.7
256.75,138.25,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.5,0.25,16.0,200.0,28.0,20,45.4
217.25,177.75,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.5,0.25,16.0,200.0,28.0,20,50.36
296.25,98.75,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.0,0.0,0.0,0.0,91.0,20,49.12
296.25,98.75,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.5,0.25,16.0,200.0,91.0,20,49.81
256.75,138.25,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.5,0.25,16.0,200.0,91.0,20,52.63
217.25,177.75,0.0,0.0,605.0,1174.0,8.0,59.0,118.0,0.0,0.5,0.25,16.0,200.0,91.0,20,55.91
460.0,0.0,0.0,0.0,539.0,1201.0,8.0,57.1,142.9,0.0,0.0,0.0,0.0,0.0,1.0,80,39.4
460.0,0.0,0.0,0.0,539.0,1201.0,8.0,57.1,142.9,0.0,0.0,0.0,0.0,0.0,3.0,20,35.2
460.0,0.0,0.0,0.0,539.0,1201.0,14.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,80,72.8
460.0,0.0,0.0,0.0,539.0,1201.0,14.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,3.0,20,43.2
414.0,0.0,0.0,0.0,794.0,984.0,12.0,53.0,133.0,44.6,0.0,0.0,0.0,0.0,1.0,90,14.52
207.0,207.0,0.0,0.0,794.0,984.0,12.0,53.0,133.0,44.6,0.0,0.0,0.0,0.0,1.0,90,46.94
0.0,414.0,0.0,0.0,794.0,984.0,12.0,53.0,133.0,44.6,0.0,0.0,0.0,0.0,1.0,90,58.34
414.0,0.0,0.0,0.0,794.0,984.0,12.0,53.0,133.0,54.4,0.0,0.0,0.0,0.0,1.0,90,12.22
207.0,207.0,0.0,0.0,794.0,984.0,12.0,53.0,133.0,54.4,0.0,0.0,0.0,0.0,1.0,90,43.04
0.0,414.0,0.0,0.0,794.0,984.0,12.0,53.0,133.0,54.4,0.0,0.0,0.0,0.0,1.0,90,56.85
0.0,415.0,0.0,0.0,784.0,1039.0,10.0,46.0,71.0,136.0,0.0,0.0,0.0,0.0,28.0,20,22.4
0.0,415.0,0.0,0.0,784.0,1039.0,10.0,46.0,71.0,136.0,0.0,0.0,0.0,0.0,56.0,20,25.1
0.0,415.0,0.0,0.0,784.0,1039.0,10.0,46.0,71.0,136.0,0.0,0.0,0.0,0.0,90.0,20,27.0
0.0,415.0,0.0,0.0,784.0,1039.0,10.0,46.0,71.0,136.0,0.0,0.0,0.0,0.0,180.0,20,31.1
0.0,415.0,0.0,0.0,784.0,1039.0,10.0,46.0,71.0,136.0,0.0,0.0,0.0,0.0,360.0,20,33.2
409.0,0.0,0.0,0.0,686.0,909.0,10.0,129.0,204.0,10.0,0.0,0.0,0.0,0.0,28.0,20,39.5
409.0,0.0,0.0,0.0,686.0,909.0,10.0,129.0,204.0,10.0,0.0,0.0,0.0,0.0,56.0,20,41.6
409.0,0.0,0.0,0.0,686.0,909.0,10.0,129.0,204.0,10.0,0.0,0.0,0.0,0.0,90.0,20,41.3
409.0,0.0,0.0,0.0,686.0,909.0,10.0,129.0,204.0,10.0,0.0,0.0,0.0,0.0,180.0,20,40.2
409.0,0.0,0.0,0.0,686.0,909.0,10.0,129.0,204.0,10.0,0.0,0.0,0.0,0.0,360.0,20,40.4
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,0.0,0.0,0.0,0.0,1.0,80,101.5
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,1.0,0.12,6.0,200.0,1.0,80,142.1
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,2.0,0.12,6.0,200.0,1.0,80,158.9
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,3.0,0.12,6.0,200.0,1.0,80,171.2
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,1.0,0.12,8.0,200.0,1.0,80,133.4
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,2.0,0.12,8.0,200.0,1.0,80,147.2
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,3.0,0.12,8.0,200.0,1.0,80,163.5
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,1.0,0.12,13.0,200.0,1.0,80,138.6
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,2.0,0.12,13.0,200.0,1.0,80,148.3
172.0,688.0,45.0,0.0,905.0,0.0,14.0,45.0,314.0,97.0,3.0,0.12,13.0,200.0,1.0,80,166.2
450.0,0.0,0.0,0.0,1036.0,0.0,12.0,108.0,162.0,0.0,0.0,0.0,0.0,0.0,2.0,80,32.9
405.0,0.0,0.0,45.0,1036.0,0.0,12.0,108.0,162.0,0.0,0.0,0.0,0.0,0.0,2.0,80,40.4
360.0,0.0,0.0,90.0,1036.0,0.0,12.0,108.0,162.0,0.0,0.0,0.0,0.0,0.0,2.0,80,45.0
315.0,0.0,0.0,135.0,1036.0,0.0,12.0,108.0,162.0,0.0,0.0,0.0,0.0,0.0,2.0,80,47.2
342.0,114.0,0.0,0.0,591.0,1138.0,14.0,51.75,154.25,0.0,0.0,0.0,0.0,0.0,7.0,20,22.23
228.0,228.0,0.0,0.0,591.0,1138.0,14.0,51.75,154.25,0.0,0.0,0.0,0.0,0.0,7.0,20,13.69
114.0,342.0,0.0,0.0,591.0,1138.0,14.0,51.75,154.25,0.0,0.0,0.0,0.0,0.0,7.0,20,5.21
342.0,114.0,0.0,0.0,591.0,1138.0,14.0,51.75,154.25,0.0,0.0,0.0,0.0,0.0,28.0,20,33.7
228.0,228.0,0.0,0.0,591.0,1138.0,14.0,51.75,154.25,0.0,0.0,0.0,0.0,0.0,28.0,20,30.1
114.0,342.0,0.0,0.0,591.0,1138.0,14.0,51.75,154.25,0.0,0.0,0.0,0.0,0.0,28.0,20,32.5
411.0,0.0,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,16.4
369.9,41.1,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,18.5
328.8,82.2,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,22.1
287.7,123.3,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,24.5
246.6,164.4,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,27.6
411.0,0.0,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,17.4
369.9,41.1,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,23.5
328.8,82.2,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,26.9
287.7,123.3,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,27.7
246.6,164.4,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,7.0,20,33.8
411.0,0.0,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,25.7
369.9,41.1,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,36.9
328.8,82.2,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,40.0
287.7,123.3,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,43.1
246.6,164.4,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,47.6
411.0,0.0,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,28.4
369.9,41.1,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,43.4
328.8,82.2,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,46.8
287.7,123.3,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,51.2
246.6,164.4,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,14.0,20,54.3
411.0,0.0,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,25.6
369.9,41.1,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,35.4
328.8,82.2,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,41.0
287.7,123.3,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,44.0
246.6,164.4,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,48.3
411.0,0.0,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,33.1
369.9,41.1,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,44.1
328.8,82.2,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,48.6
287.7,123.3,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,49.5
246.6,164.4,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,28.0,20,50.0
411.0,0.0,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,30.0
369.9,41.1,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,40.0
328.8,82.2,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,43.0
287.7,123.3,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,46.2
246.6,164.4,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,49.6
411.0,0.0,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,33.9
369.9,41.1,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,45.0
328.8,82.2,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,48.9
287.7,123.3,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,54.7
246.6,164.4,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,56.0,20,56.3
411.0,0.0,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,35.4
369.9,41.1,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,42.7
328.8,82.2,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,47.1
287.7,123.3,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,49.6
246.6,164.4,0.0,0.0,822.0,1333.0,8.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,55.0
411.0,0.0,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,40.0
369.9,41.1,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,50.0
328.8,82.2,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,53.0
287.7,123.3,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,58.6
246.6,164.4,0.0,0.0,822.0,1333.0,10.0,46.97,117.43,0.0,0.0,0.0,0.0,0.0,91.0,20,63.4
342.0,38.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,27.0
304.0,76.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,32.4
266.0,114.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,35.67
228.0,152.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,39.21
190.0,190.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,49.0
342.0,38.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,28.8
304.0,76.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,32.5
266.0,114.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,49.0
228.0,152.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,51.8
190.0,190.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,28.0,20,57.6
342.0,38.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,16.7
304.0,76.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,21.8
266.0,114.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,22.1
228.0,152.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,23.6
190.0,190.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,34.3
342.0,38.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,25.0
304.0,76.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,26.8
266.0,114.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,34.4
228.0,152.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,38.9
190.0,190.0,0.0,0.0,570.0,1140.0,8.0,43.43,108.57,0.0,0.0,0.0,0.0,0.0,7.0,20,43.8
407.0,0.0,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,7.0,20,3.6
366.3,40.7,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,7.0,20,5.0
325.6,81.4,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,7.0,20,6.7
284.9,122.1,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,7.0,20,9.4
244.2,162.8,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,7.0,20,10.0
203.5,203.5,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,7.0,20,12.8
162.8,244.2,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,7.0,20,14.1
122.1,284.9,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,7.0,20,15.0
407.0,0.0,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,14.0,20,7.9
366.3,40.7,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,14.0,20,10.6
325.6,81.4,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,14.0,20,13.4
284.9,122.1,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,14.0,20,15.2
244.2,162.8,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,14.0,20,21.7
203.5,203.5,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,14.0,20,22.5
162.8,244.2,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,14.0,20,23.7
122.1,284.9,0.0,0.0,610.5,1221.0,8.0,54.26,108.5,0.0,0.0,0.0,0.0,0.0,14.0,20,25.0
